id,epsfiy
74492,0.7801996
74540,1.2467047
74588,-0.57991695
74636,1.7199917
74684,1.8419317
74732,1.2467047
74780,0.2983974
74828,0.5898838
74876,0.33070913
74924,1.2467047
74972,1.68768
75020,1.2467047
75068,-0.041334026
75116,1.727782
75164,1.2467047
75212,1.7199917
75260,1.1946301
75308,1.2467047
75356,0.34694052
75404,6.0592976
75452,1.8659054
75500,0.7801996
75548,0.5898838
75596,1.2816461
75644,1.2467047
75692,0.5898838
75740,1.75976
75788,0.090132
75836,1.2467047
75884,-0.73995584
75932,1.2816461
75980,0.7801996
76028,0.5898838
76076,-0.27156526
76124,11.68605
76172,0.7801996
76220,0.8125114
76268,1.727782
76316,1.2467047
76364,0.090132
76412,-0.27156526
76460,1.2467047
76508,1.0985656
76556,0.7801996
76604,1.2857983
76652,1.2816461
76700,-0.48310027
76748,1.2467047
76796,1.2467047
76844,-0.23662381
76892,-0.0686332
76940,-1.4922885
76988,1.8021634
77036,1.7199917
77084,0.090132
77132,1.7199917
77180,1.2467047
77228,-1.4922885
77276,2.1562555
77324,16.577957
77372,1.7199917
77420,0.22097872
77468,-0.33471492
77516,-0.041334026
77564,0.5604579
77612,1.2467047
77660,2.698221
77708,1.214393
77756,1.2467047
77804,-0.48310027
77852,1.8021634
77900,0.41370377
77948,-1.2781566
77996,1.214393
78044,0.41370377
78092,2.632899
78140,4.85307
78188,-0.19725929
78236,0.7801996
78284,0.41370377
78332,6.8159714
78380,0.090132
78428,1.2467047
78476,1.214393
78524,-0.27156526
78572,-0.27156526
78620,1.7199917
78668,-0.106655985
78716,0.62790823
78764,1.2816461
78812,-0.27156526
78860,-0.27156526
78908,1.8002331
78956,0.5898838
79004,0.6221956
79052,0.5604579
79100,-0.54760516
79148,1.7199917
79196,0.41370377
79244,0.090132
79292,0.8125114
79340,0.41370377
79388,11.68605
79436,0.5604579
79484,-1.2081494
79532,-0.48310027
79580,0.2983974
79628,1.2467047
79676,0.090132
79724,0.7801996
79772,-0.57991695
79820,0.090132
79868,1.2467047
79916,1.214393
79964,-1.2081494
80012,-0.27156526
80060,0.090132
80108,0.749762
80156,-0.19725929
80204,-0.041334026
80252,1.4337943
80300,1.214393
80348,1.7185429
80396,1.2467047
80444,0.18866698
80492,0.090132
80540,2.1303515
80588,0.5604579
80636,1.2467047
80684,2.0767028
80732,0.34694052
80780,-0.73995584
80828,0.2983974
80876,-0.27156526
80924,0.090132
80972,1.2467047
81020,1.7199917
81068,0.36943412
81116,-0.27156526
81164,0.41370377
81212,0.5604579
81260,0.78470343
81308,0.7801996
81356,0.8125114
81404,1.8021634
81452,-0.33471492
81500,-0.57991695
81548,-0.27156526
81596,1.2467047
81644,-0.48310027
81692,1.2467047
81740,1.2467047
81788,1.2467047
81836,1.214393
81884,-0.106655985
81932,-3.1615431
81980,0.090132
82028,-0.041334026
82076,-0.48310027
82124,0.66022
82172,-2.5889423
82220,1.7199917
82268,2.514389
82316,4.246889
82364,0.41370377
82412,1.727782
82460,1.2467047
82508,-0.19725929
82556,-0.106655985
82604,0.090132
82652,2.6851716
82700,1.2467047
82748,1.2467047
82796,-2.9311113
82844,0.41370377
82892,-0.48310027
82940,-0.041334026
82988,0.090132
83036,-0.21701853
83084,-0.48310027
83132,1.9608144
83180,-0.57991695
83228,-0.041334026
83276,0.7801996
83324,0.34694052
83372,0.2983974
83420,1.3522269
83468,-0.27156526
83516,0.090132
83564,1.727782
83612,2.1562555
83660,1.7199917
83708,1.214393
83756,-0.48310027
83804,-0.106655985
83852,-0.106655985
83900,3.4665375
83948,1.4014826
83996,2.652996
84044,0.62790823
84092,-0.48310027
84140,3.2776535
84188,1.214393
84236,-0.48310027
84284,-0.106655985
84332,-0.73995584
84380,-0.48310027
84428,0.4460155
84476,-1.4599768
84524,1.8021634
84572,1.7199917
84620,-0.73995584
84668,-0.041334026
84716,-1.4922885
84764,-0.8576277
84812,1.2467047
84860,1.2467047
84908,1.8021634
84956,0.5898838
85004,-0.27156526
85052,2.8486755
85100,0.5898838
85148,0.75239164
85196,1.2467047
85244,0.7801996
85292,1.2467047
85340,4.257701
85388,2.7082913
85436,-0.73995584
85484,-0.33471492
85532,0.41370377
85580,4.8192034
85628,2.171612
85676,0.7801996
85724,-0.33471492
85772,1.214393
85820,-0.48310027
85868,-0.19725929
85916,0.8125114
85964,1.7199917
86012,2.9551084
86060,-0.64349574
86108,2.5124588
86156,1.2467047
86204,-0.07434425
86252,-0.106655985
86300,7.2700176
86348,0.090132
86396,1.2467047
86444,-3.1615431
86492,2.0579004
86540,1.8419317
86588,2.1322818
86636,2.932723
86684,0.8125114
86732,1.2467047
86780,-0.73995584
86828,0.5604579
86876,0.5604579
86924,-1.4922885
86972,0.5604579
87020,-0.48310027
87068,0.5604579
87116,0.7801996
87164,-0.73995584
87212,1.2467047
87260,0.5604579
87308,0.7801996
87356,-3.1615431
87404,0.68562835
87452,-2.5889423
87500,-0.28427172
87548,-0.106655985
87596,4.422965
87644,-1.4922885
87692,1.214393
87740,1.8021634
87788,-0.0686332
87836,-0.041334026
87884,0.8125114
87932,2.1322818
87980,1.7199917
88028,1.5097177
88076,1.7698517
88124,1.7199917
88172,0.41370377
88220,0.090132
88268,0.34694052
88316,1.7199917
88364,0.8838512
88412,0.8125114
88460,-0.27156526
88508,1.8021634
88556,1.2467047
88604,1.8419317
88652,1.7199917
88700,1.2816461
88748,0.090132
88796,-0.57991695
88844,1.5446591
88892,2.6307056
88940,-0.041334026
88988,1.2467047
89036,-0.48310027
89084,1.2467047
89132,-0.106655985
89180,1.2467047
89228,2.5340703
89276,0.33070913
89324,-0.009022281
89372,0.5604579
89420,-0.27156526
89468,0.090132
89516,-1.2081494
89564,0.7801996
89612,1.214393
89660,1.2467047
89708,-0.19725929
89756,3.4684677
89804,-0.73995584
89852,-0.106655985
89900,-0.041334026
89948,1.8261371
89996,1.2467047
90044,5.185808
90092,-2.1131468
90140,1.2467047
90188,0.5898838
90236,-0.27156526
90284,1.6850502
90332,0.7801996
90380,2.5511
90428,1.6850502
90476,1.2816461
90524,0.34694052
90572,-0.19725929
90620,-0.041334026
90668,-0.27156526
90716,2.2511644
90764,0.5604579
90812,0.2983974
90860,-1.2081494
90908,1.214393
90956,1.2467047
91004,1.727782
91052,1.214393
91100,1.2467047
91148,-0.8576277
91196,2.5124588
91244,-0.041334026
91292,1.8419317
91340,0.122443736
91388,14.944341
91436,-0.48310027
91484,1.214393
91532,1.2816461
91580,1.2467047
91628,1.7199917
91676,-0.041334026
91724,0.5898838
91772,0.7801996
91820,1.2467047
91868,-0.106655985
91916,0.5898838
91964,-0.5930771
92012,1.214393
92060,2.8504965
92108,0.41370377
92156,2.4373286
92204,1.2493345
92252,1.214393
92300,1.2467047
92348,3.4809246
92396,1.7248186
92444,0.62790823
92492,0.8125114
92540,0.5898838
92588,-0.57991695
92636,1.2467047
92684,-2.5889423
92732,-0.48310027
92780,2.05011
92828,-0.27156526
92876,0.2983974
92924,0.2983974
92972,-0.48310027
93020,0.7801996
93068,1.2467047
93116,0.37925225
93164,0.5604579
93212,0.2983974
93260,-0.48310027
93308,0.7801996
93356,-0.27156526
93404,1.214393
93452,-0.8576277
93500,3.4665375
93548,1.7199917
93596,3.2206953
93644,1.2467047
93692,0.34694052
93740,1.2534866
93788,1.6850502
93836,0.090132
93884,1.2467047
93932,1.2493345
93980,1.2467047
94028,0.5604579
94076,1.2467047
94124,1.7199917
94172,1.4644985
94220,-0.48310027
94268,-1.4922885
94316,-1.4922885
94364,1.2816461
94412,0.7801996
94460,-0.73995584
94508,-0.27156526
94556,1.2467047
94604,1.214393
94652,0.090132
94700,0.090132
94748,0.8125114
94796,-0.73995584
94844,1.7199917
94892,-0.19725929
94940,0.18866698
94988,0.18866698
95036,-0.48310027
95084,1.2467047
95132,1.7199917
95180,-0.48310027
95228,-0.27156526
95276,2.0151687
95324,0.7801996
95372,0.3938785
95420,-0.57991695
95468,1.3458523
95516,1.2467047
95564,2.0151687
95612,1.7199917
95660,-0.19725929
95708,0.62790823
95756,0.7801996
95804,1.2467047
95852,1.7672219
95900,0.7801996
95948,3.7253146
95996,1.2467047
96044,3.436144
96092,1.7199917
96140,1.2467047
96188,-1.8344578
96236,-0.48310027
96284,1.3255666
96332,4.923246
96380,-0.57991695
96428,-3.1615431
96476,-0.106655985
96524,-0.27156526
96572,3.7617426
96620,1.2816461
96668,0.7801996
96716,-0.27156526
96764,1.2467047
96812,1.2467047
96860,0.090132
96908,0.5604579
96956,0.7801996
97004,0.7801996
97052,2.5140166
97100,0.5898838
97148,0.5898838
97196,-0.106655985
97244,-0.48310027
97292,1.214393
97340,-0.106655985
97388,2.5383627
97436,0.34694052
97484,2.1562555
97532,1.2467047
97580,0.5604579
97628,-0.106655985
97676,1.2467047
97724,-0.27156526
97772,2.0527291
97820,0.41370377
97868,-0.07434425
97916,-0.57991695
97964,0.090132
98012,1.214393
98060,0.34694052
98108,-0.27156526
98156,-3.1615431
98204,-0.33471492
98252,0.7801996
98300,0.090132
98348,0.5604579
98396,1.214393
98444,0.7801996
98492,0.7801996
98540,1.2467047
98588,-0.041334026
98636,0.7801996
98684,0.5604579
98732,-0.73995584
98780,1.2816461
98828,-1.4922885
98876,-0.57991695
98924,1.8261371
98972,2.5124588
99020,-0.27156526
99068,4.4692
99116,-0.8576277
99164,-0.48310027
99212,1.7199917
99260,0.7801996
99308,1.2467047
99356,1.2467047
99404,1.7841978
99452,-0.19725929
99500,0.5898838
99548,1.214393
99596,1.2467047
99644,-0.77520746
99692,1.0306053
99740,-0.57991695
99788,-0.19725929
99836,-0.19725929
99884,1.2467047
99932,0.7801996
99980,1.214393
100028,1.2816461
100076,0.9314577
100124,2.5383627
100172,-0.27156526
100220,1.2467047
100268,-0.106655985
100316,-0.27156526
100364,0.7801996
100412,2.1562555
100460,1.2467047
100508,-0.106655985
100556,-0.27156526
100604,-1.4922885
100652,0.7801996
100700,0.2983974
100748,0.090132
100796,-0.19725929
100844,-0.27156526
100892,0.6221956
100940,-0.57991695
100988,-0.041334026
101036,0.62790823
101084,1.2467047
101132,-0.27156526
101180,0.34694052
101228,1.0954826
101276,0.37925225
101324,1.7199917
101372,-0.106655985
101420,-2.7180593
101468,-0.106655985
101516,1.2467047
101564,0.2983974
101612,-1.4922885
101660,1.3172854
101708,0.090132
101756,-0.27156526
101804,-0.106655985
101852,-0.19725929
101900,0.14142871
101948,1.4644985
101996,-3.5037122
102044,2.311435
102092,-0.106655985
102140,1.7199917
102188,1.7199917
102236,1.2467047
102284,0.41370377
102332,0.090132
102380,0.090132
102428,-0.106655985
102476,-0.73995584
102524,1.0954826
102572,1.8261371
102620,0.090132
102668,2.2835045
102716,2.1562555
102764,0.6221956
102812,-0.8576277
102860,-1.4922885
102908,-0.106655985
102956,0.18866698
103004,1.7199917
103052,6.980036
103100,2.1562555
103148,0.090132
103196,-0.73995584
103244,1.214393
103292,1.2467047
103340,-0.24933027
103388,-0.27156526
103436,-0.33471492
103484,0.2983974
103532,-3.1615431
103580,-0.48310027
103628,1.2467047
103676,-0.48310027
103724,1.8021634
103772,1.2816461
103820,0.34694052
103868,1.2467047
103916,0.66022
103964,1.2467047
104012,0.5898838
104060,1.2467047
104108,1.214393
104156,1.2467047
104204,-0.8576277
104252,-0.106655985
104300,-0.041334026
104348,0.5898838
104396,-5.6790166
104444,1.7199917
104492,0.34694052
104540,-0.041334026
104588,0.37925225
104636,0.7801996
104684,-0.19725929
104732,-0.19725929
104780,-1.4922885
104828,-0.27156526
104876,1.2467047
104924,-0.73995584
104972,-0.57991695
105020,0.7801996
105068,1.4014826
105116,-0.041334026
105164,1.2816461
105212,0.7801996
105260,10.674478
105308,0.7801996
105356,1.8191392
105404,0.5604579
105452,-0.57991695
105500,1.8021634
105548,0.75239164
105596,1.2467047
105644,0.41370377
105692,1.4014826
105740,0.090132
105788,0.7801996
105836,1.7199917
105884,2.0527291
105932,0.33070913
105980,0.18866698
106028,-0.19725929
106076,1.7199917
106124,0.2983974
106172,0.2983974
106220,1.2467047
106268,0.090132
106316,2.2219436
106364,1.2493345
106412,1.2467047
106460,1.7199917
106508,-0.57991695
106556,1.5591486
106604,1.214393
106652,0.41370377
106700,-1.4922885
106748,-3.1615431
106796,0.18866698
106844,-0.48310027
106892,1.2493345
106940,-0.19725929
106988,1.2467047
107036,-0.27156526
107084,0.33070913
107132,4.0303607
107180,1.214393
107228,1.2467047
107276,-0.48310027
107324,-0.19725929
107372,1.2467047
107420,0.8125114
107468,-1.2781566
107516,1.2467047
107564,-0.27156526
107612,1.2467047
107660,1.214393
107708,-0.19725929
107756,1.8969102
107804,1.2467047
107852,1.214393
107900,0.7801996
107948,1.2467047
107996,-0.106655985
108044,0.34694052
108092,-0.27156526
108140,0.090132
108188,2.1303515
108236,0.34694052
108284,1.214393
108332,-0.041334026
108380,1.7199917
108428,0.18866698
108476,1.2467047
108524,0.2983974
108572,0.7801996
108620,-0.73995584
108668,1.2467047
108716,0.8125114
108764,1.214393
108812,0.7801996
108860,0.6829987
108908,0.5974267
108956,1.2467047
109004,3.2768106
109052,-0.57991695
109100,0.41370377
109148,1.2467047
109196,1.75976
109244,0.8125114
109292,1.214393
109340,1.214393
109388,1.2508569
109436,0.122443736
109484,0.7801996
109532,1.2467047
109580,1.75976
109628,1.7199917
109676,0.37925225
109724,-1.4922885
109772,3.2776535
109820,-0.33471492
109868,-0.73995584
109916,1.2467047
109964,0.8125114
110012,-3.1615431
110060,0.2983974
110108,0.122443736
110156,1.214393
110204,0.090132
110252,-1.4922885
110300,0.8125114
110348,1.2467047
110396,0.122443736
110444,1.2467047
110492,0.5927697
110540,-0.48310027
110588,1.935616
110636,1.0662539
110684,0.090132
110732,0.090132
110780,3.9157739
